form,company,ticker,cik,filing_date,accession_number,filing_link
8-K,BOSTON OMAHA Corp,BOC,1494582,2025-01-16,0001437749-25-001276,https://www.sec.gov/Archives/edgar/data/1494582/0001437749-25-001276.txt
8-K,BOSTON SCIENTIFIC CORP,BSX,885725,2025-01-16,0000885725-25-000003,https://www.sec.gov/Archives/edgar/data/885725/0000885725-25-000003.txt
8-K,BROADWAY FINANCIAL CORP \DE\,BYFC,1001171,2025-01-16,0001140361-25-001206,https://www.sec.gov/Archives/edgar/data/1001171/0001140361-25-001206.txt
8-K,BRUKER CORP,BRKR,1109354,2025-01-16,0000950170-25-006262,https://www.sec.gov/Archives/edgar/data/1109354/0000950170-25-006262.txt
8-K,Bank7 Corp.,BSVN,1746129,2025-01-16,0001140361-25-001243,https://www.sec.gov/Archives/edgar/data/1746129/0001140361-25-001243.txt
8-K,Bannix Acquisition Corp.,BNIXW,1845942,2025-01-16,0001731122-25-000088,https://www.sec.gov/Archives/edgar/data/1845942/0001731122-25-000088.txt
8-K,"BigBear.ai Holdings, Inc.",BBAI-WT,1836981,2025-01-16,0001628280-25-001748,https://www.sec.gov/Archives/edgar/data/1836981/0001628280-25-001748.txt
8-K,"BioXcel Therapeutics, Inc.",BTAI,1720893,2025-01-16,0001104659-25-003950,https://www.sec.gov/Archives/edgar/data/1720893/0001104659-25-003950.txt
8-K,"Bionano Genomics, Inc.",BNGO,1411690,2025-01-16,0001411690-25-000005,https://www.sec.gov/Archives/edgar/data/1411690/0001411690-25-000005.txt
8-K,Blue Owl Capital Corp,OBDC,1655888,2025-01-16,0001193125-25-007423,https://www.sec.gov/Archives/edgar/data/1655888/0001193125-25-007423.txt
8-K,CALIFORNIA WATER SERVICE GROUP,CWT,1035201,2025-01-16,0001104659-25-003847,https://www.sec.gov/Archives/edgar/data/1035201/0001104659-25-003847.txt
8-K,CARMAX AUTO FUNDING LLC,,1259380,2025-01-16,0001193125-25-007672,https://www.sec.gov/Archives/edgar/data/1259380/0001193125-25-007672.txt
8-K,"CNL Healthcare Properties, Inc.",CHTH,1496454,2025-01-16,0001193125-25-007657,https://www.sec.gov/Archives/edgar/data/1496454/0001193125-25-007657.txt
8-K,"CODEXIS, INC.",CDXS,1200375,2025-01-16,0001193125-25-007775,https://www.sec.gov/Archives/edgar/data/1200375/0001193125-25-007775.txt
8-K,COMMERCIAL METALS Co,CMC,22444,2025-01-16,0001193125-25-007726,https://www.sec.gov/Archives/edgar/data/22444/0001193125-25-007726.txt
8-K,COMMUNITY TRUST BANCORP INC /KY/,CTBI,350852,2025-01-16,0000350852-25-000012,https://www.sec.gov/Archives/edgar/data/350852/0000350852-25-000012.txt
8-K,COMTECH TELECOMMUNICATIONS CORP /DE/,CMTL,23197,2025-01-16,0000023197-25-000016,https://www.sec.gov/Archives/edgar/data/23197/0000023197-25-000016.txt
8-K,CSLM ACQUISITION CORP.,CSLUF,1875493,2025-01-16,0001193125-25-007702,https://www.sec.gov/Archives/edgar/data/1875493/0001193125-25-007702.txt
8-K,"Cadre Holdings, Inc.",CDRE,1860543,2025-01-16,0001104659-25-003946,https://www.sec.gov/Archives/edgar/data/1860543/0001104659-25-003946.txt
8-K,"Calumet, Inc. /DE",CLMT,2013745,2025-01-16,0001193125-25-007789,https://www.sec.gov/Archives/edgar/data/2013745/0001193125-25-007789.txt
8-K,CarMax Auto Owner Trust 2025-1,,2049715,2025-01-16,0001193125-25-007672,https://www.sec.gov/Archives/edgar/data/2049715/0001193125-25-007672.txt
8-K,"CarParts.com, Inc.",PRTS,1378950,2025-01-16,0001140361-25-001303,https://www.sec.gov/Archives/edgar/data/1378950/0001140361-25-001303.txt
8-K,Carlyle Secured Lending III,,1851277,2025-01-16,0001851277-25-000003,https://www.sec.gov/Archives/edgar/data/1851277/0001851277-25-000003.txt
8-K,Carmell Corp,CTCXW,1842939,2025-01-16,0000950170-25-006024,https://www.sec.gov/Archives/edgar/data/1842939/0000950170-25-006024.txt
8-K,Celanese Corp,CE,1306830,2025-01-16,0001104659-25-004122,https://www.sec.gov/Archives/edgar/data/1306830/0001104659-25-004122.txt
8-K,Chilean Cobalt Corp.,COBA,1727255,2025-01-16,0001683168-25-000404,https://www.sec.gov/Archives/edgar/data/1727255/0001683168-25-000404.txt
8-K,Compass Diversified Holdings,CODI-PC,1345126,2025-01-16,0001345126-25-000010,https://www.sec.gov/Archives/edgar/data/1345126/0001345126-25-000010.txt
8-K,Compass Group Diversified Holdings LLC,,1345122,2025-01-16,0001345126-25-000010,https://www.sec.gov/Archives/edgar/data/1345122/0001345126-25-000010.txt
8-K,"Core Natural Resources, Inc.",CNR,1710366,2025-01-16,0001104659-25-003943,https://www.sec.gov/Archives/edgar/data/1710366/0001104659-25-003943.txt
8-K,DEERE & CO,DE,315189,2025-01-16,0001558370-25-000246,https://www.sec.gov/Archives/edgar/data/315189/0001558370-25-000246.txt
8-K,Definitive Healthcare Corp.,DH,1861795,2025-01-16,0000950170-25-006199,https://www.sec.gov/Archives/edgar/data/1861795/0000950170-25-006199.txt
8-K,ENB Financial Corp,ENBP,1437479,2025-01-16,0001174947-25-000032,https://www.sec.gov/Archives/edgar/data/1437479/0001174947-25-000032.txt
8-K,ENZO BIOCHEM INC,ENZ,316253,2025-01-16,0001213900-25-004240,https://www.sec.gov/Archives/edgar/data/316253/0001213900-25-004240.txt
8-K,ESTABLISHMENT LABS HOLDINGS INC.,ESTA,1688757,2025-01-16,0001688757-25-000008,https://www.sec.gov/Archives/edgar/data/1688757/0001688757-25-000008.txt
8-K,"EYENOVIA, INC.",EYEN,1682639,2025-01-16,0001104659-25-004007,https://www.sec.gov/Archives/edgar/data/1682639/0001104659-25-004007.txt
8-K,Energous Corp,WATT,1575793,2025-01-16,0001104659-25-003934,https://www.sec.gov/Archives/edgar/data/1575793/0001104659-25-003934.txt
8-K,Enstar Group LTD,ESGRO,1363829,2025-01-16,0001363829-25-000010,https://www.sec.gov/Archives/edgar/data/1363829/0001363829-25-000010.txt
8-K,"Eos Energy Enterprises, Inc.",EOSEW,1805077,2025-01-16,0001805077-25-000005,https://www.sec.gov/Archives/edgar/data/1805077/0001805077-25-000005.txt
8-K,"Esperion Therapeutics, Inc.",ESPR,1434868,2025-01-16,0001628280-25-001672,https://www.sec.gov/Archives/edgar/data/1434868/0001628280-25-001672.txt
8-K,FARMERS & MERCHANTS BANCORP,FMCB,1085913,2025-01-16,0001140361-25-001208,https://www.sec.gov/Archives/edgar/data/1085913/0001140361-25-001208.txt
8-K,FARMERS & MERCHANTS BANCORP,FMCB,1085913,2025-01-16,0001140361-25-001295,https://www.sec.gov/Archives/edgar/data/1085913/0001140361-25-001295.txt
8-K,"FIGS, Inc.",FIGS,1846576,2025-01-16,0001628280-25-001719,https://www.sec.gov/Archives/edgar/data/1846576/0001628280-25-001719.txt
8-K,FIRST HORIZON CORP,FHN-PF,36966,2025-01-16,0000036966-25-000003,https://www.sec.gov/Archives/edgar/data/36966/0000036966-25-000003.txt
8-K,"FORMATION MINERALS, INC.",FOMI,1885336,2025-01-16,0001213900-25-004266,https://www.sec.gov/Archives/edgar/data/1885336/0001213900-25-004266.txt
8-K,FOXO TECHNOLOGIES INC.,FOXOW,1812360,2025-01-16,0001493152-25-002549,https://www.sec.gov/Archives/edgar/data/1812360/0001493152-25-002549.txt
8-K,FS Credit Opportunities Corp.,FSCO,1568194,2025-01-16,0001193125-25-007424,https://www.sec.gov/Archives/edgar/data/1568194/0001193125-25-007424.txt
8-K,FULLER H B CO,FUL,39368,2025-01-16,0001437749-25-001244,https://www.sec.gov/Archives/edgar/data/39368/0001437749-25-001244.txt
8-K,Federal Home Loan Bank of Atlanta,,1331465,2025-01-16,0001331465-25-000008,https://www.sec.gov/Archives/edgar/data/1331465/0001331465-25-000008.txt
8-K,Federal Home Loan Bank of Boston,,1331463,2025-01-16,0001331463-25-000010,https://www.sec.gov/Archives/edgar/data/1331463/0001331463-25-000010.txt
8-K,Federal Home Loan Bank of Chicago,,1331451,2025-01-16,0001331451-25-000010,https://www.sec.gov/Archives/edgar/data/1331451/0001331451-25-000010.txt
8-K,Federal Home Loan Bank of Cincinnati,,1326771,2025-01-16,0001326771-25-000008,https://www.sec.gov/Archives/edgar/data/1326771/0001326771-25-000008.txt
8-K,Federal Home Loan Bank of Dallas,,1331757,2025-01-16,0001331757-25-000008,https://www.sec.gov/Archives/edgar/data/1331757/0001331757-25-000008.txt
8-K,Federal Home Loan Bank of Des Moines,,1325814,2025-01-16,0001325814-25-000008,https://www.sec.gov/Archives/edgar/data/1325814/0001325814-25-000008.txt
8-K,Federal Home Loan Bank of Indianapolis,,1331754,2025-01-16,0001331754-25-000013,https://www.sec.gov/Archives/edgar/data/1331754/0001331754-25-000013.txt
8-K,Federal Home Loan Bank of Indianapolis,,1331754,2025-01-16,0001331754-25-000014,https://www.sec.gov/Archives/edgar/data/1331754/0001331754-25-000014.txt
8-K,Federal Home Loan Bank of New York,,1329842,2025-01-16,0001654954-25-000475,https://www.sec.gov/Archives/edgar/data/1329842/0001654954-25-000475.txt
8-K,Federal Home Loan Bank of Pittsburgh,,1330399,2025-01-16,0000950170-25-006043,https://www.sec.gov/Archives/edgar/data/1330399/0000950170-25-006043.txt
8-K,Federal Home Loan Bank of San Francisco,,1316944,2025-01-16,0001316944-25-000011,https://www.sec.gov/Archives/edgar/data/1316944/0001316944-25-000011.txt
8-K,Federal Home Loan Bank of Topeka,,1325878,2025-01-16,0001325878-25-000011,https://www.sec.gov/Archives/edgar/data/1325878/0001325878-25-000011.txt
8-K,"Fortress Biotech, Inc.",FBIOP,1429260,2025-01-16,0001558370-25-000247,https://www.sec.gov/Archives/edgar/data/1429260/0001558370-25-000247.txt
8-K,"Gatos Silver, Inc.",,1517006,2025-01-16,0001193125-25-007425,https://www.sec.gov/Archives/edgar/data/1517006/0001193125-25-007425.txt
8-K,Genasys Inc.,GNSS,924383,2025-01-16,0000950170-25-006030,https://www.sec.gov/Archives/edgar/data/924383/0000950170-25-006030.txt
8-K,"Golden Matrix Group, Inc.",GMGI,1437925,2025-01-16,0001477932-25-000303,https://www.sec.gov/Archives/edgar/data/1437925/0001477932-25-000303.txt
8-K,"HINES GLOBAL INCOME TRUST, INC.",,1585101,2025-01-16,0001585101-25-000003,https://www.sec.gov/Archives/edgar/data/1585101/0001585101-25-000003.txt
8-K,HOUSTON AMERICAN ENERGY CORP,HUSA,1156041,2025-01-16,0001493152-25-002450,https://www.sec.gov/Archives/edgar/data/1156041/0001493152-25-002450.txt
8-K,HPS Corporate Capital Solutions Fund,,1989817,2025-01-16,0001193125-25-007502,https://www.sec.gov/Archives/edgar/data/1989817/0001193125-25-007502.txt
8-K,HPS Corporate Lending Fund,,1838126,2025-01-16,0001193125-25-007503,https://www.sec.gov/Archives/edgar/data/1838126/0001193125-25-007503.txt
8-K,HUNT J B TRANSPORT SERVICES INC,JBHT,728535,2025-01-16,0001437749-25-001274,https://www.sec.gov/Archives/edgar/data/728535/0001437749-25-001274.txt
8-K,Hall of Fame Resort & Entertainment Co,HOFVW,1708176,2025-01-16,0001213900-25-004263,https://www.sec.gov/Archives/edgar/data/1708176/0001213900-25-004263.txt
8-K,"Helmerich & Payne, Inc.",HP,46765,2025-01-16,0001104659-25-004116,https://www.sec.gov/Archives/edgar/data/46765/0001104659-25-004116.txt
8-K,Hilltop Holdings Inc.,HTH,1265131,2025-01-16,0001104659-25-004148,https://www.sec.gov/Archives/edgar/data/1265131/0001104659-25-004148.txt
8-K,"Hypha Labs, Inc.",FUNI,1502966,2025-01-16,0001493152-25-002568,https://www.sec.gov/Archives/edgar/data/1502966/0001493152-25-002568.txt
8-K,IMMUCELL CORP /DE/,ICCC,811641,2025-01-16,0001213900-25-004200,https://www.sec.gov/Archives/edgar/data/811641/0001213900-25-004200.txt
8-K,IMPERIAL OIL LTD,IMO,49938,2025-01-16,0000049938-25-000005,https://www.sec.gov/Archives/edgar/data/49938/0000049938-25-000005.txt
8-K,INDEPENDENT BANK CORP,INDB,776901,2025-01-16,0000776901-25-000004,https://www.sec.gov/Archives/edgar/data/776901/0000776901-25-000004.txt
8-K,INNO HOLDINGS INC.,INHD,1961847,2025-01-16,0001493152-25-002551,https://www.sec.gov/Archives/edgar/data/1961847/0001493152-25-002551.txt
8-K,INSTEEL INDUSTRIES INC,IIIN,764401,2025-01-16,0001437749-25-001241,https://www.sec.gov/Archives/edgar/data/764401/0001437749-25-001241.txt
8-K,ISSUER DIRECT CORP,ACCS,843006,2025-01-16,0001654954-25-000467,https://www.sec.gov/Archives/edgar/data/843006/0001654954-25-000467.txt
8-K,Ingevity Corp,NGVT,1653477,2025-01-16,0001653477-25-000005,https://www.sec.gov/Archives/edgar/data/1653477/0001653477-25-000005.txt
8-K,Integrated Wellness Acquisition Corp,WELUF,1877557,2025-01-16,0001104659-25-004098,https://www.sec.gov/Archives/edgar/data/1877557/0001104659-25-004098.txt
8-K,Iris Acquisition Corp,IRAAW,1831874,2025-01-16,0001104659-25-003995,https://www.sec.gov/Archives/edgar/data/1831874/0001104659-25-003995.txt
8-K,JOINT Corp,JYNT,1612630,2025-01-16,0001171843-25-000293,https://www.sec.gov/Archives/edgar/data/1612630/0001171843-25-000293.txt
8-K,Kearny Financial Corp.,KRNY,1617242,2025-01-16,0000943374-25-000008,https://www.sec.gov/Archives/edgar/data/1617242/0000943374-25-000008.txt
8-K,Kinetik Holdings Inc.,KNTK,1692787,2025-01-16,0001193125-25-007703,https://www.sec.gov/Archives/edgar/data/1692787/0001193125-25-007703.txt
8-K,"Kinsale Capital Group, Inc.",KNSL,1669162,2025-01-16,0001669162-25-000002,https://www.sec.gov/Archives/edgar/data/1669162/0001669162-25-000002.txt
8-K,LAKELAND FINANCIAL CORP,LKFN,721994,2025-01-16,0000721994-25-000034,https://www.sec.gov/Archives/edgar/data/721994/0000721994-25-000034.txt
8-K,"LM FUNDING AMERICA, INC.",LMFA,1640384,2025-01-16,0000950170-25-006026,https://www.sec.gov/Archives/edgar/data/1640384/0000950170-25-006026.txt
8-K,LUXFER HOLDINGS PLC,LXFR,1096056,2025-01-16,0001096056-25-000005,https://www.sec.gov/Archives/edgar/data/1096056/0001096056-25-000005.txt
8-K,"Leafly Holdings, Inc. /DE",LFLYW,1785592,2025-01-16,0000950170-25-006032,https://www.sec.gov/Archives/edgar/data/1785592/0000950170-25-006032.txt
8-K,Li-Cycle Holdings Corp.,LICY,1828811,2025-01-16,0001193125-25-007774,https://www.sec.gov/Archives/edgar/data/1828811/0001193125-25-007774.txt
8-K,"Life Time Group Holdings, Inc.",LTH,1869198,2025-01-16,0001869198-25-000003,https://www.sec.gov/Archives/edgar/data/1869198/0001869198-25-000003.txt
8-K,M&T BANK CORP,MTB-PJ,36270,2025-01-16,0001628280-25-001667,https://www.sec.gov/Archives/edgar/data/36270/0001628280-25-001667.txt
8-K,MASIMO CORP,MASI,937556,2025-01-16,0000937556-25-000003,https://www.sec.gov/Archives/edgar/data/937556/0000937556-25-000003.txt
8-K,MATTEL INC /DE/,MAT,63276,2025-01-16,0001193125-25-007713,https://www.sec.gov/Archives/edgar/data/63276/0001193125-25-007713.txt
8-K,MCGRATH RENTCORP,MGRC,752714,2025-01-16,0001193125-25-007696,https://www.sec.gov/Archives/edgar/data/752714/0001193125-25-007696.txt
8-K,MICRON TECHNOLOGY INC,MU,723125,2025-01-16,0001104659-25-004100,https://www.sec.gov/Archives/edgar/data/723125/0001104659-25-004100.txt
8-K,"MODIV INDUSTRIAL, INC.",MDV-PA,1645873,2025-01-16,0001645873-25-000011,https://www.sec.gov/Archives/edgar/data/1645873/0001645873-25-000011.txt
8-K,MORGAN STANLEY,MS-PP,895421,2025-01-16,0000895421-25-000079,https://www.sec.gov/Archives/edgar/data/895421/0000895421-25-000079.txt
8-K,Main Street Capital CORP,MAIN,1396440,2025-01-16,0001396440-25-000007,https://www.sec.gov/Archives/edgar/data/1396440/0001396440-25-000007.txt
8-K,Massimo Group,MAMO,1952853,2025-01-16,0001493152-25-002476,https://www.sec.gov/Archives/edgar/data/1952853/0001493152-25-002476.txt
8-K,Mercedes-Benz Auto Receivables Trust 2025-1,,2044492,2025-01-16,0001140361-25-001267,https://www.sec.gov/Archives/edgar/data/2044492/0001140361-25-001267.txt
8-K,"Metagenomi, Inc.",MGX,1785279,2025-01-16,0000950170-25-006028,https://www.sec.gov/Archives/edgar/data/1785279/0000950170-25-006028.txt
8-K,Momentus Inc.,MNTSW,1781162,2025-01-16,0001140361-25-001202,https://www.sec.gov/Archives/edgar/data/1781162/0001140361-25-001202.txt
8-K,"Mueller Water Products, Inc.",MWA,1350593,2025-01-16,0001350593-25-000004,https://www.sec.gov/Archives/edgar/data/1350593/0001350593-25-000004.txt
8-K,"My Size, Inc.",MYSZ,1211805,2025-01-16,0001493152-25-002548,https://www.sec.gov/Archives/edgar/data/1211805/0001493152-25-002548.txt
8-K,NANOPHASE TECHNOLOGIES Corp,NANX,883107,2025-01-16,0001839882-25-002542,https://www.sec.gov/Archives/edgar/data/883107/0001839882-25-002542.txt
8-K,"NAYA Biosciences, Inc.",NAYA,1417926,2025-01-16,0001493152-25-002543,https://www.sec.gov/Archives/edgar/data/1417926/0001493152-25-002543.txt
8-K,NEWS CORP,NWS,1564708,2025-01-16,0001564708-25-000034,https://www.sec.gov/Archives/edgar/data/1564708/0001564708-25-000034.txt
8-K,"National Vision Holdings, Inc.",EYE,1710155,2025-01-16,0001104659-25-004105,https://www.sec.gov/Archives/edgar/data/1710155/0001104659-25-004105.txt
8-K,North Haven Net REIT,,1999784,2025-01-16,0001999784-25-000004,https://www.sec.gov/Archives/edgar/data/1999784/0001999784-25-000004.txt
8-K,Nukkleus Inc.,NUKKW,1787518,2025-01-16,0001213900-25-004193,https://www.sec.gov/Archives/edgar/data/1787518/0001213900-25-004193.txt
8-K,Nuvve Holding Corp.,NVVEW,1836875,2025-01-16,0001836875-25-000013,https://www.sec.gov/Archives/edgar/data/1836875/0001836875-25-000013.txt
8-K,OMEROS CORP,OMER,1285819,2025-01-16,0001437749-25-001245,https://www.sec.gov/Archives/edgar/data/1285819/0001437749-25-001245.txt
8-K,ONCOR ELECTRIC DELIVERY CO LLC,,1193311,2025-01-16,0001193125-25-007360,https://www.sec.gov/Archives/edgar/data/1193311/0001193125-25-007360.txt
8-K,Ondas Holdings Inc.,ONDS,1646188,2025-01-16,0001213900-25-004275,https://www.sec.gov/Archives/edgar/data/1646188/0001213900-25-004275.txt
8-K,Oportun Financial Corp,OPRT,1538716,2025-01-16,0001538716-25-000003,https://www.sec.gov/Archives/edgar/data/1538716/0001538716-25-000003.txt
8-K,"Outlook Therapeutics, Inc.",OTLK,1649989,2025-01-16,0001104659-25-004159,https://www.sec.gov/Archives/edgar/data/1649989/0001104659-25-004159.txt
8-K,PENNANTPARK INVESTMENT CORP,PNNT,1383414,2025-01-16,0000950170-25-006192,https://www.sec.gov/Archives/edgar/data/1383414/0000950170-25-006192.txt
8-K,PERRIGO Co plc,PRGO,1585364,2025-01-16,0001585364-25-000003,https://www.sec.gov/Archives/edgar/data/1585364/0001585364-25-000003.txt
8-K,PHI GROUP INC,PHIL,704172,2025-01-16,0001493152-25-002539,https://www.sec.gov/Archives/edgar/data/704172/0001493152-25-002539.txt
8-K,"PLBY Group, Inc.",PLBY,1803914,2025-01-16,0001803914-25-000006,https://www.sec.gov/Archives/edgar/data/1803914/0001803914-25-000006.txt
8-K,PLUG POWER INC,PLUG,1093691,2025-01-16,0001104659-25-004139,https://www.sec.gov/Archives/edgar/data/1093691/0001104659-25-004139.txt
8-K,PLUMAS BANCORP,PLBC,1168455,2025-01-16,0001437749-25-001243,https://www.sec.gov/Archives/edgar/data/1168455/0001437749-25-001243.txt
8-K,PMGC Holdings Inc.,ELAB,1840563,2025-01-16,0001213900-25-004272,https://www.sec.gov/Archives/edgar/data/1840563/0001213900-25-004272.txt
8-K,"PNC FINANCIAL SERVICES GROUP, INC.",PNC,713676,2025-01-16,0001628280-25-001669,https://www.sec.gov/Archives/edgar/data/713676/0001628280-25-001669.txt
8-K,"PNC FINANCIAL SERVICES GROUP, INC.",PNC,713676,2025-01-16,0001628280-25-001687,https://www.sec.gov/Archives/edgar/data/713676/0001628280-25-001687.txt
8-K,"PRECIGEN, INC.",PGEN,1356090,2025-01-16,0000950103-25-000576,https://www.sec.gov/Archives/edgar/data/1356090/0000950103-25-000576.txt
8-K,PennantPark Floating Rate Capital Ltd.,PFLT,1504619,2025-01-16,0000950170-25-006197,https://www.sec.gov/Archives/edgar/data/1504619/0000950170-25-006197.txt
8-K,Perfect Moment Ltd.,PMNT,1849221,2025-01-16,0001493152-25-002572,https://www.sec.gov/Archives/edgar/data/1849221/0001493152-25-002572.txt
8-K,Permex Petroleum Corp,OILCF,1922639,2025-01-16,0001493152-25-002578,https://www.sec.gov/Archives/edgar/data/1922639/0001493152-25-002578.txt
8-K,Philip Morris International Inc.,PM,1413329,2025-01-16,0001413329-25-000006,https://www.sec.gov/Archives/edgar/data/1413329/0001413329-25-000006.txt
8-K,Planet Labs PBC,PL-WT,1836833,2025-01-16,0001836833-25-000009,https://www.sec.gov/Archives/edgar/data/1836833/0001836833-25-000009.txt
8-K,"Plum Acquisition Corp, IV",PLMKU,2030482,2025-01-16,0001213900-25-004228,https://www.sec.gov/Archives/edgar/data/2030482/0001213900-25-004228.txt
8-K,Plum Acquisition Corp. III,PLMWF,1845550,2025-01-16,0001213900-25-003958,https://www.sec.gov/Archives/edgar/data/1845550/0001213900-25-003958.txt
8-K,"PodcastOne, Inc.",PODC,1940177,2025-01-16,0001213900-25-004018,https://www.sec.gov/Archives/edgar/data/1940177/0001213900-25-004018.txt
8-K,"PodcastOne, Inc.",PODC,1940177,2025-01-16,0001213900-25-004021,https://www.sec.gov/Archives/edgar/data/1940177/0001213900-25-004021.txt
8-K,"Precipio, Inc.",PRPO,1043961,2025-01-16,0001104659-25-004150,https://www.sec.gov/Archives/edgar/data/1043961/0001104659-25-004150.txt
8-K,"Progyny, Inc.",PGNY,1551306,2025-01-16,0001551306-25-000010,https://www.sec.gov/Archives/edgar/data/1551306/0001551306-25-000010.txt
8-K,"Protagenic Therapeutics, Inc.\new",PTIXW,1022899,2025-01-16,0001493152-25-002448,https://www.sec.gov/Archives/edgar/data/1022899/0001493152-25-002448.txt
8-K,"QHSLab, Inc.",USAQ,856984,2025-01-16,0001493152-25-002469,https://www.sec.gov/Archives/edgar/data/856984/0001493152-25-002469.txt
8-K,QUAINT OAK BANCORP INC,QNTO,1391933,2025-01-16,0000927089-25-000028,https://www.sec.gov/Archives/edgar/data/1391933/0000927089-25-000028.txt
8-K,"Quoin Pharmaceuticals, Ltd.",QNRX,1671502,2025-01-16,0001104659-25-004132,https://www.sec.gov/Archives/edgar/data/1671502/0001104659-25-004132.txt
8-K,R F INDUSTRIES LTD,RFIL,740664,2025-01-16,0001437749-25-001269,https://www.sec.gov/Archives/edgar/data/740664/0001437749-25-001269.txt
8-K,"RAPID MICRO BIOSYSTEMS, INC.",RPID,1380106,2025-01-16,0001380106-25-000015,https://www.sec.gov/Archives/edgar/data/1380106/0001380106-25-000015.txt
8-K,"RESOURCES CONNECTION, INC.",RGP,1084765,2025-01-16,0001084765-25-000031,https://www.sec.gov/Archives/edgar/data/1084765/0001084765-25-000031.txt
8-K,Ready Capital Corp,RC-PE,1527590,2025-01-16,0001104659-25-004145,https://www.sec.gov/Archives/edgar/data/1527590/0001104659-25-004145.txt
8-K,Renalytix plc,RENXF,1811115,2025-01-16,0001213900-25-004220,https://www.sec.gov/Archives/edgar/data/1811115/0001213900-25-004220.txt
8-K,"Rivian Automotive, Inc. / DE",RIVN,1874178,2025-01-16,0001193125-25-007793,https://www.sec.gov/Archives/edgar/data/1874178/0001193125-25-007793.txt
8-K,"RumbleOn, Inc.",RMBL,1596961,2025-01-16,0001596961-25-000006,https://www.sec.gov/Archives/edgar/data/1596961/0001596961-25-000006.txt
8-K,Runway Growth Finance Corp.,RWAYZ,1653384,2025-01-16,0001104659-25-003960,https://www.sec.gov/Archives/edgar/data/1653384/0001104659-25-003960.txt
8-K,"SELLAS Life Sciences Group, Inc.",SLS,1390478,2025-01-16,0001104659-25-004107,https://www.sec.gov/Archives/edgar/data/1390478/0001104659-25-004107.txt
8-K,SONIM TECHNOLOGIES INC,SONM,1178697,2025-01-16,0001493152-25-002477,https://www.sec.gov/Archives/edgar/data/1178697/0001493152-25-002477.txt
8-K,SOUTHERN CALIFORNIA GAS CO,SOCGM,92108,2025-01-16,0000092108-25-000003,https://www.sec.gov/Archives/edgar/data/92108/0000092108-25-000003.txt
8-K,"STAR GROUP, L.P.",SGU,1002590,2025-01-16,0001171843-25-000279,https://www.sec.gov/Archives/edgar/data/1002590/0001171843-25-000279.txt
8-K,STARBUCKS CORP,SBUX,829224,2025-01-16,0000829224-25-000003,https://www.sec.gov/Archives/edgar/data/829224/0000829224-25-000003.txt
8-K,"STEM, INC.",STEM,1758766,2025-01-16,0001193125-25-007442,https://www.sec.gov/Archives/edgar/data/1758766/0001193125-25-007442.txt
8-K,SURO CAPITAL CORP.,SSSSL,1509470,2025-01-16,0001104659-25-004168,https://www.sec.gov/Archives/edgar/data/1509470/0001104659-25-004168.txt
8-K,"Scorpius Holdings, Inc.",SCPX,1476963,2025-01-16,0001079973-25-000094,https://www.sec.gov/Archives/edgar/data/1476963/0001079973-25-000094.txt
8-K,SemiLEDs Corp,LEDS,1333822,2025-01-16,0000950170-25-006018,https://www.sec.gov/Archives/edgar/data/1333822/0000950170-25-006018.txt
8-K,"Sigyn Therapeutics, Inc.",SIGY,1642159,2025-01-16,0001493152-25-002575,https://www.sec.gov/Archives/edgar/data/1642159/0001493152-25-002575.txt
8-K,Smurfit Westrock plc,SW,2005951,2025-01-16,0001104659-25-003978,https://www.sec.gov/Archives/edgar/data/2005951/0001104659-25-003978.txt
8-K,"Soluna Holdings, Inc",SLNHP,64463,2025-01-16,0001493152-25-002462,https://www.sec.gov/Archives/edgar/data/64463/0001493152-25-002462.txt
8-K,"Southern States Bancshares, Inc.",SSBK,1689731,2025-01-16,0001628280-25-001674,https://www.sec.gov/Archives/edgar/data/1689731/0001628280-25-001674.txt
8-K,"Spirit Airlines, Inc.",SAVEQ,1498710,2025-01-16,0000950103-25-000578,https://www.sec.gov/Archives/edgar/data/1498710/0000950103-25-000578.txt
8-K,Symbotic Inc.,SYM,1837240,2025-01-16,0001193125-25-007370,https://www.sec.gov/Archives/edgar/data/1837240/0001193125-25-007370.txt
8-K,TLGY ACQUISITION CORP,TLGUF,1879814,2025-01-16,0001104659-25-004094,https://www.sec.gov/Archives/edgar/data/1879814/0001104659-25-004094.txt
8-K,"TXO Partners, L.P.",TXO,1559432,2025-01-16,0001559432-25-000011,https://www.sec.gov/Archives/edgar/data/1559432/0001559432-25-000011.txt
8-K,TransUnion,TRU,1552033,2025-01-16,0001552033-25-000003,https://www.sec.gov/Archives/edgar/data/1552033/0001552033-25-000003.txt
8-K,Trinseo PLC,TSE,1519061,2025-01-16,0001104659-25-003924,https://www.sec.gov/Archives/edgar/data/1519061/0001104659-25-003924.txt
8-K,Trio Petroleum Corp.,TPET,1898766,2025-01-16,0001493152-25-002474,https://www.sec.gov/Archives/edgar/data/1898766/0001493152-25-002474.txt
8-K,"TruGolf Holdings, Inc.",TRUG,1857086,2025-01-16,0001493152-25-002582,https://www.sec.gov/Archives/edgar/data/1857086/0001493152-25-002582.txt
8-K,UNIFIRST CORP,UNF,717954,2025-01-16,0000950170-25-006120,https://www.sec.gov/Archives/edgar/data/717954/0000950170-25-006120.txt
