form,company,ticker,cik,filing_date,accession_number,filing_link
10-Q,Midnight Gaming Corp,,1692780,2025-02-04,0001713282-25-000066,https://www.sec.gov/Archives/edgar/data/1692780/0001713282-25-000066.txt
10-Q,NEW JERSEY RESOURCES CORP,NJR,356309,2025-02-04,0000356309-25-000024,https://www.sec.gov/Archives/edgar/data/356309/0000356309-25-000024.txt
10-Q,Oaktree Specialty Lending Corp,OCSL,1414932,2025-02-04,0001414932-25-000004,https://www.sec.gov/Archives/edgar/data/1414932/0001414932-25-000004.txt
10-Q,"Premier, Inc.",PINC,1577916,2025-02-04,0001577916-25-000003,https://www.sec.gov/Archives/edgar/data/1577916/0001577916-25-000003.txt
10-Q,Relativity Acquisition Corp,,1860484,2025-02-04,0001213900-25-010145,https://www.sec.gov/Archives/edgar/data/1860484/0001213900-25-010145.txt
10-Q,TransDigm Group INC,TDG,1260221,2025-02-04,0001260221-25-000014,https://www.sec.gov/Archives/edgar/data/1260221/0001260221-25-000014.txt
10-Q,Tribal Rides International Corp.,XNDA,1624985,2025-02-04,0001683168-25-000678,https://www.sec.gov/Archives/edgar/data/1624985/0001683168-25-000678.txt
10-Q,WAFD INC,WAFDP,936528,2025-02-04,0000936528-25-000040,https://www.sec.gov/Archives/edgar/data/936528/0000936528-25-000040.txt
10-Q,"Woodward, Inc.",WWD,108312,2025-02-04,0000950170-25-013640,https://www.sec.gov/Archives/edgar/data/108312/0000950170-25-013640.txt
10-Q/A,NITCHES INC,NICH,772263,2025-02-04,0001393905-25-000042,https://www.sec.gov/Archives/edgar/data/772263/0001393905-25-000042.txt
10-Q/A,NITCHES INC,NICH,772263,2025-02-04,0001393905-25-000044,https://www.sec.gov/Archives/edgar/data/772263/0001393905-25-000044.txt
10-Q/A,"NOCERA, INC.",NCRA,1756180,2025-02-04,0001683168-25-000692,https://www.sec.gov/Archives/edgar/data/1756180/0001683168-25-000692.txt
10-Q,"C2 Blockchain,Inc.",CBLO,1882781,2025-02-03,0001599916-25-000009,https://www.sec.gov/Archives/edgar/data/1882781/0001599916-25-000009.txt
10-Q,CLOROX CO /DE/,CLX,21076,2025-02-03,0000021076-25-000013,https://www.sec.gov/Archives/edgar/data/21076/0000021076-25-000013.txt
10-Q,DECKERS OUTDOOR CORP,DECK,910521,2025-02-03,0000910521-25-000005,https://www.sec.gov/Archives/edgar/data/910521/0000910521-25-000005.txt
10-Q,GraniteShares Gold Trust,BAR,1690437,2025-02-03,0001493152-25-004700,https://www.sec.gov/Archives/edgar/data/1690437/0001493152-25-004700.txt
10-Q,GraniteShares Platinum Trust,PLTM,1690842,2025-02-03,0001493152-25-004701,https://www.sec.gov/Archives/edgar/data/1690842/0001493152-25-004701.txt
10-Q,JOHNSON OUTDOORS INC,JOUT,788329,2025-02-03,0001140361-25-002853,https://www.sec.gov/Archives/edgar/data/788329/0001140361-25-002853.txt
10-Q,"NAPCO SECURITY TECHNOLOGIES, INC",NSSC,69633,2025-02-03,0001558370-25-000601,https://www.sec.gov/Archives/edgar/data/69633/0001558370-25-000601.txt
10-Q,"TYSON FOODS, INC.",TSN,100493,2025-02-03,0000100493-25-000007,https://www.sec.gov/Archives/edgar/data/100493/0000100493-25-000007.txt
10-Q,Twist Bioscience Corp,TWST,1581280,2025-02-03,0001628280-25-003461,https://www.sec.gov/Archives/edgar/data/1581280/0001628280-25-003461.txt
10-Q,X1 Capital Inc.,,1999538,2025-02-03,0001376474-25-000129,https://www.sec.gov/Archives/edgar/data/1999538/0001376474-25-000129.txt
10-Q,1 800 FLOWERS COM INC,FLWS,1084869,2025-01-31,0001437749-25-002365,https://www.sec.gov/Archives/edgar/data/1084869/0001437749-25-002365.txt
10-Q,"ALLEGRO MICROSYSTEMS, INC.",ALGM,866291,2025-01-31,0000950170-25-011434,https://www.sec.gov/Archives/edgar/data/866291/0000950170-25-011434.txt
10-Q,ALTEX INDUSTRIES INC,ALTX,775057,2025-01-31,0001096906-25-000113,https://www.sec.gov/Archives/edgar/data/775057/0001096906-25-000113.txt
10-Q,AVNET INC,AVT,8858,2025-01-31,0000008858-25-000009,https://www.sec.gov/Archives/edgar/data/8858/0000008858-25-000009.txt
10-Q,Apple Inc.,AAPL,320193,2025-01-31,0000320193-25-000008,https://www.sec.gov/Archives/edgar/data/320193/0000320193-25-000008.txt
10-Q,Atlassian Corp,TEAM,1650372,2025-01-31,0001650372-25-000009,https://www.sec.gov/Archives/edgar/data/1650372/0001650372-25-000009.txt
10-Q,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",BR,1383312,2025-01-31,0001383312-25-000006,https://www.sec.gov/Archives/edgar/data/1383312/0001383312-25-000006.txt
10-Q,"Boot Barn Holdings, Inc.",BOOT,1610250,2025-01-31,0001558370-25-000549,https://www.sec.gov/Archives/edgar/data/1610250/0001558370-25-000549.txt
10-Q,Booz Allen Hamilton Holding Corp,BAH,1443646,2025-01-31,0001443646-25-000012,https://www.sec.gov/Archives/edgar/data/1443646/0001443646-25-000012.txt
10-Q,CAVCO INDUSTRIES INC.,CVCO,278166,2025-01-31,0000278166-25-000007,https://www.sec.gov/Archives/edgar/data/278166/0000278166-25-000007.txt
10-Q,CIMPRESS plc,CMPR,1262976,2025-01-31,0001262976-25-000011,https://www.sec.gov/Archives/edgar/data/1262976/0001262976-25-000011.txt
10-Q,DORIAN LPG LTD.,LPG,1596993,2025-01-31,0001596993-25-000013,https://www.sec.gov/Archives/edgar/data/1596993/0001596993-25-000013.txt
10-Q,FLEX LTD.,FLEX,866374,2025-01-31,0000866374-25-000008,https://www.sec.gov/Archives/edgar/data/866374/0000866374-25-000008.txt
10-Q,FRANKLIN RESOURCES INC,BEN,38777,2025-01-31,0000038777-25-000017,https://www.sec.gov/Archives/edgar/data/38777/0000038777-25-000017.txt
10-Q,Gen Digital Inc.,GEN,849399,2025-01-31,0000849399-25-000006,https://www.sec.gov/Archives/edgar/data/849399/0000849399-25-000006.txt
10-Q,KLA CORP,KLAC,319201,2025-01-31,0000319201-25-000006,https://www.sec.gov/Archives/edgar/data/319201/0000319201-25-000006.txt
10-Q,KOSS CORP,KOSS,56701,2025-01-31,0000056701-25-000008,https://www.sec.gov/Archives/edgar/data/56701/0000056701-25-000008.txt
10-Q,LAM RESEARCH CORP,LRCX,707549,2025-01-31,0000707549-25-000014,https://www.sec.gov/Archives/edgar/data/707549/0000707549-25-000014.txt
10-Q,"MGT CAPITAL INVESTMENTS, INC.",MGTI,1001601,2025-01-31,0001493152-25-004358,https://www.sec.gov/Archives/edgar/data/1001601/0001493152-25-004358.txt
10-Q,Nextracker Inc.,NXT,1852131,2025-01-31,0001852131-25-000006,https://www.sec.gov/Archives/edgar/data/1852131/0001852131-25-000006.txt
10-Q,OneWater Marine Inc.,ONEW,1772921,2025-01-31,0001772921-25-000013,https://www.sec.gov/Archives/edgar/data/1772921/0001772921-25-000013.txt
10-Q,"OpenLocker Holdings, Inc.",OLKR,924396,2025-01-31,0001493152-25-004416,https://www.sec.gov/Archives/edgar/data/924396/0001493152-25-004416.txt
10-Q,PLEXUS CORP,PLXS,785786,2025-01-31,0000785786-25-000013,https://www.sec.gov/Archives/edgar/data/785786/0000785786-25-000013.txt
10-Q,Parker-Hannifin Corp,PH,76334,2025-01-31,0000076334-25-000011,https://www.sec.gov/Archives/edgar/data/76334/0000076334-25-000011.txt
10-Q,RBC Bearings INC,RBC,1324948,2025-01-31,0001213900-25-008804,https://www.sec.gov/Archives/edgar/data/1324948/0001213900-25-008804.txt
10-Q,RESMED INC,RSMDF,943819,2025-01-31,0000943819-25-000004,https://www.sec.gov/Archives/edgar/data/943819/0000943819-25-000004.txt
10-Q,STANDEX INTERNATIONAL CORP/DE/,SXI,310354,2025-01-31,0001437749-25-002393,https://www.sec.gov/Archives/edgar/data/310354/0001437749-25-002393.txt
10-Q,SUIC Worldwide Holdings Ltd.,SUIC,1394108,2025-01-31,0001554795-25-000025,https://www.sec.gov/Archives/edgar/data/1394108/0001554795-25-000025.txt
10-Q,TETRA TECH INC,TTEK,831641,2025-01-31,0000831641-25-000005,https://www.sec.gov/Archives/edgar/data/831641/0000831641-25-000005.txt
10-Q,VIAVI SOLUTIONS INC.,VIAV,912093,2025-01-31,0000912093-25-000012,https://www.sec.gov/Archives/edgar/data/912093/0000912093-25-000012.txt
10-Q,VISA INC.,V,1403161,2025-01-31,0001403161-25-000017,https://www.sec.gov/Archives/edgar/data/1403161/0001403161-25-000017.txt
10-Q,WESTERN DIGITAL CORP,WDCVV,106040,2025-01-31,0000106040-25-000008,https://www.sec.gov/Archives/edgar/data/106040/0000106040-25-000008.txt
10-Q,Yuenglings Ice Cream Corp,YCRM,1624517,2025-01-31,0001829126-25-000604,https://www.sec.gov/Archives/edgar/data/1624517/0001829126-25-000604.txt
10-Q,AUTOMATIC DATA PROCESSING INC,ADP,8670,2025-01-30,0000008670-25-000007,https://www.sec.gov/Archives/edgar/data/8670/0000008670-25-000007.txt
10-Q,Adtalem Global Education Inc.,ATGE,730464,2025-01-30,0001558370-25-000544,https://www.sec.gov/Archives/edgar/data/730464/0001558370-25-000544.txt
10-Q,BEAZER HOMES USA INC,BZH,915840,2025-01-30,0000915840-25-000006,https://www.sec.gov/Archives/edgar/data/915840/0000915840-25-000006.txt
10-Q,CARDINAL HEALTH INC,CAH,721371,2025-01-30,0000721371-25-000013,https://www.sec.gov/Archives/edgar/data/721371/0000721371-25-000013.txt
10-Q,CARPENTER TECHNOLOGY CORP,CRS,17843,2025-01-30,0000017843-25-000003,https://www.sec.gov/Archives/edgar/data/17843/0000017843-25-000003.txt
10-Q,"CSW INDUSTRIALS, INC.",CSWI,1624794,2025-01-30,0001624794-25-000012,https://www.sec.gov/Archives/edgar/data/1624794/0001624794-25-000012.txt
10-Q,"Dolby Laboratories, Inc.",DLB,1308547,2025-01-30,0001628280-25-003175,https://www.sec.gov/Archives/edgar/data/1308547/0001628280-25-003175.txt
10-Q,"Dynatrace, Inc.",DT,1773383,2025-01-30,0001773383-25-000009,https://www.sec.gov/Archives/edgar/data/1773383/0001773383-25-000009.txt
10-Q,EXTREME NETWORKS INC,EXTR,1078271,2025-01-30,0000950170-25-011087,https://www.sec.gov/Archives/edgar/data/1078271/0000950170-25-011087.txt
10-Q,"MALIBU BOATS, INC.",MBUU,1590976,2025-01-30,0001590976-25-000016,https://www.sec.gov/Archives/edgar/data/1590976/0001590976-25-000016.txt
10-Q,NATIONAL FUEL GAS CO,NFG,70145,2025-01-30,0000070145-25-000007,https://www.sec.gov/Archives/edgar/data/70145/0000070145-25-000007.txt
10-Q,PRO DEX INC,PDEX,788920,2025-01-30,0001079973-25-000164,https://www.sec.gov/Archives/edgar/data/788920/0001079973-25-000164.txt
10-Q,"SCANSOURCE, INC.",SCSC,918965,2025-01-30,0000918965-25-000010,https://www.sec.gov/Archives/edgar/data/918965/0000918965-25-000010.txt
10-Q,SURMODICS INC,SRDX,924717,2025-01-30,0000950170-25-010806,https://www.sec.gov/Archives/edgar/data/924717/0000950170-25-010806.txt
10-Q,Star Gold Corp.,SRGZ,1401835,2025-01-30,0001437749-25-002193,https://www.sec.gov/Archives/edgar/data/1401835/0001437749-25-002193.txt
10-Q,"WOLFSPEED, INC.",WOLF,895419,2025-01-30,0000895419-25-000018,https://www.sec.gov/Archives/edgar/data/895419/0000895419-25-000018.txt
10-Q,APPLIED INDUSTRIAL TECHNOLOGIES INC,AIT,109563,2025-01-29,0000109563-25-000026,https://www.sec.gov/Archives/edgar/data/109563/0000109563-25-000026.txt
10-Q,ASHLAND INC.,ASH,1674862,2025-01-29,0000950170-25-010377,https://www.sec.gov/Archives/edgar/data/1674862/0000950170-25-010377.txt
10-Q,"BRINKER INTERNATIONAL, INC",EAT,703351,2025-01-29,0000703351-25-000006,https://www.sec.gov/Archives/edgar/data/703351/0000703351-25-000006.txt
10-Q,COMMVAULT SYSTEMS INC,CVLT,1169561,2025-01-29,0001169561-25-000007,https://www.sec.gov/Archives/edgar/data/1169561/0001169561-25-000007.txt
10-Q,EAGLE MATERIALS INC,EXP,918646,2025-01-29,0000950170-25-010557,https://www.sec.gov/Archives/edgar/data/918646/0000950170-25-010557.txt
10-Q,ETHAN ALLEN INTERIORS INC,ETD,896156,2025-01-29,0001437749-25-002148,https://www.sec.gov/Archives/edgar/data/896156/0001437749-25-002148.txt
10-Q,HAWKINS INC,HWKN,46250,2025-01-29,0000046250-25-000004,https://www.sec.gov/Archives/edgar/data/46250/0000046250-25-000004.txt
10-Q,LOGITECH INTERNATIONAL S.A.,LOGI,1032975,2025-01-29,0001032975-25-000008,https://www.sec.gov/Archives/edgar/data/1032975/0001032975-25-000008.txt
10-Q,MICROSOFT CORP,MSFT,789019,2025-01-29,0000950170-25-010491,https://www.sec.gov/Archives/edgar/data/789019/0000950170-25-010491.txt
10-Q,"MONRO, INC.",MNRO,876427,2025-01-29,0001562762-25-000015,https://www.sec.gov/Archives/edgar/data/876427/0001562762-25-000015.txt
10-Q,"Qorvo, Inc.",QRVO,1604778,2025-01-29,0001604778-25-000017,https://www.sec.gov/Archives/edgar/data/1604778/0001604778-25-000017.txt
10-Q,SANFILIPPO JOHN B & SON INC,JBSS,880117,2025-01-29,0000950170-25-010565,https://www.sec.gov/Archives/edgar/data/880117/0000950170-25-010565.txt
10-Q,SYSCO CORP,SYY,96021,2025-01-29,0000096021-25-000010,https://www.sec.gov/Archives/edgar/data/96021/0000096021-25-000010.txt
10-Q,"Stride, Inc.",LRN,1157408,2025-01-29,0001558370-25-000455,https://www.sec.gov/Archives/edgar/data/1157408/0001558370-25-000455.txt
10-Q,V F CORP,VFC,103379,2025-01-29,0000103379-25-000007,https://www.sec.gov/Archives/edgar/data/103379/0000103379-25-000007.txt
10-Q,ALEXANDER TECH CORP,,1347491,2025-01-28,0001539497-25-000155,https://www.sec.gov/Archives/edgar/data/1347491/0001539497-25-000155.txt
10-Q,Adient plc,ADNT,1670541,2025-01-28,0001670541-25-000019,https://www.sec.gov/Archives/edgar/data/1670541/0001670541-25-000019.txt
10-Q,"Axos Financial, Inc.",AX,1299709,2025-01-28,0001299709-25-000011,https://www.sec.gov/Archives/edgar/data/1299709/0001299709-25-000011.txt
10-Q,CACI INTERNATIONAL INC /DE/,CACI,16058,2025-01-28,0000016058-25-000032,https://www.sec.gov/Archives/edgar/data/16058/0000016058-25-000032.txt
10-Q,FutureTech II Acquisition Corp.,FTIIW,1889450,2025-01-28,0001493152-25-004006,https://www.sec.gov/Archives/edgar/data/1889450/0001493152-25-004006.txt
10-Q,"Hawkeye Systems, Inc.",HWKE,1750777,2025-01-28,0001477932-25-000487,https://www.sec.gov/Archives/edgar/data/1750777/0001477932-25-000487.txt
10-Q,SANMINA CORP,SANM,897723,2025-01-28,0000897723-25-000007,https://www.sec.gov/Archives/edgar/data/897723/0000897723-25-000007.txt
10-Q,STARBUCKS CORP,SBUX,829224,2025-01-28,0000829224-25-000014,https://www.sec.gov/Archives/edgar/data/829224/0000829224-25-000014.txt
10-Q,TANICO Inc.,,1895939,2025-01-28,0001477932-25-000490,https://www.sec.gov/Archives/edgar/data/1895939/0001477932-25-000490.txt
10-Q,"Everything Blockchain, Inc.",EBZT,1730869,2025-01-27,0001477932-25-000477,https://www.sec.gov/Archives/edgar/data/1730869/0001477932-25-000477.txt
10-Q,Innovation1 Biotech Inc.,,1629205,2025-01-27,0001753926-25-000149,https://www.sec.gov/Archives/edgar/data/1629205/0001753926-25-000149.txt
10-Q,"Eline Entertainment Group, Inc.",EEGI,1043150,2025-01-24,0001683168-25-000508,https://www.sec.gov/Archives/edgar/data/1043150/0001683168-25-000508.txt
10-Q,"Eline Entertainment Group, Inc.",EEGI,1043150,2025-01-24,0001683168-25-000510,https://www.sec.gov/Archives/edgar/data/1043150/0001683168-25-000510.txt
10-Q,"Eline Entertainment Group, Inc.",EEGI,1043150,2025-01-24,0001683168-25-000512,https://www.sec.gov/Archives/edgar/data/1043150/0001683168-25-000512.txt
10-Q,MOOG INC.,MOG-B,67887,2025-01-24,0000067887-25-000010,https://www.sec.gov/Archives/edgar/data/67887/0000067887-25-000010.txt
10-Q,OSI SYSTEMS INC,OSIS,1039065,2025-01-24,0001410578-25-000048,https://www.sec.gov/Archives/edgar/data/1039065/0001410578-25-000048.txt
10-Q,Range Capital Acquisition Corp.,RANGR,2035644,2025-01-24,0001193125-25-012331,https://www.sec.gov/Archives/edgar/data/2035644/0001193125-25-012331.txt
10-Q,Seagate Technology Holdings plc,STX,1137789,2025-01-24,0001137789-25-000020,https://www.sec.gov/Archives/edgar/data/1137789/0001137789-25-000020.txt
10-Q,TE Connectivity plc,TEL,1385157,2025-01-24,0001558370-25-000397,https://www.sec.gov/Archives/edgar/data/1385157/0001558370-25-000397.txt
10-Q/A,"Cannabis Bioscience International Holdings, Inc.",CBIH,1411057,2025-01-24,0001683168-25-000520,https://www.sec.gov/Archives/edgar/data/1411057/0001683168-25-000520.txt
10-Q/A,EAGLE FINANCIAL SERVICES INC,EFSI,880641,2025-01-24,0000950170-25-008893,https://www.sec.gov/Archives/edgar/data/880641/0000950170-25-008893.txt
10-Q/A,EAGLE FINANCIAL SERVICES INC,EFSI,880641,2025-01-24,0000950170-25-008894,https://www.sec.gov/Archives/edgar/data/880641/0000950170-25-008894.txt
10-Q/A,EAGLE FINANCIAL SERVICES INC,EFSI,880641,2025-01-24,0000950170-25-008896,https://www.sec.gov/Archives/edgar/data/880641/0000950170-25-008896.txt
10-Q/A,NITCHES INC,NICH,772263,2025-01-24,0001393905-25-000032,https://www.sec.gov/Archives/edgar/data/772263/0001393905-25-000032.txt
10-Q,DevvStream Corp.,DEVS,1854480,2025-01-23,0001140361-25-001804,https://www.sec.gov/Archives/edgar/data/1854480/0001140361-25-001804.txt
10-Q,Forestar Group Inc.,FOR,1406587,2025-01-23,0001406587-25-000009,https://www.sec.gov/Archives/edgar/data/1406587/0001406587-25-000009.txt
10-Q,HORTON D R INC /DE/,DHI,882184,2025-01-23,0000882184-25-000014,https://www.sec.gov/Archives/edgar/data/882184/0000882184-25-000014.txt
10-Q,MARINEMAX INC,HZO,1057060,2025-01-23,0000950170-25-008305,https://www.sec.gov/Archives/edgar/data/1057060/0000950170-25-008305.txt
10-Q,Zeo Energy Corp.,ZEOWW,1865506,2025-01-23,0001213900-25-006070,https://www.sec.gov/Archives/edgar/data/1865506/0001213900-25-006070.txt
10-Q/A,TOKEN COMMUNITIES LTD.,TKCM,1683252,2025-01-23,0001477932-25-000411,https://www.sec.gov/Archives/edgar/data/1683252/0001477932-25-000411.txt
10-Q/A,Zeo Energy Corp.,ZEOWW,1865506,2025-01-23,0001213900-25-006066,https://www.sec.gov/Archives/edgar/data/1865506/0001213900-25-006066.txt
10-Q/A,Zeo Energy Corp.,ZEOWW,1865506,2025-01-23,0001213900-25-006069,https://www.sec.gov/Archives/edgar/data/1865506/0001213900-25-006069.txt
10-Q,NVE CORP /NEW/,NVEC,724910,2025-01-22,0001376474-25-000101,https://www.sec.gov/Archives/edgar/data/724910/0001376474-25-000101.txt
10-Q,PROCTER & GAMBLE Co,PG,80424,2025-01-22,0000080424-25-000013,https://www.sec.gov/Archives/edgar/data/80424/0000080424-25-000013.txt
10-Q,PetroGas Co,PTCO,1609258,2025-01-22,0001640334-25-000110,https://www.sec.gov/Archives/edgar/data/1609258/0001640334-25-000110.txt
10-Q,Sound Cave Technology Inc.,,1912540,2025-01-22,0001477932-25-000368,https://www.sec.gov/Archives/edgar/data/1912540/0001477932-25-000368.txt
10-Q,AGILYSYS INC,AGYS,78749,2025-01-21,0000950170-25-007222,https://www.sec.gov/Archives/edgar/data/78749/0000950170-25-007222.txt
10-Q,AMCON DISTRIBUTING CO,DIT,928465,2025-01-21,0001558370-25-000284,https://www.sec.gov/Archives/edgar/data/928465/0001558370-25-000284.txt
10-Q,AURA SYSTEMS INC,AUSI,826253,2025-01-21,0001213900-25-004951,https://www.sec.gov/Archives/edgar/data/826253/0001213900-25-004951.txt
10-Q,"Cannabis Bioscience International Holdings, Inc.",CBIH,1411057,2025-01-21,0001683168-25-000464,https://www.sec.gov/Archives/edgar/data/1411057/0001683168-25-000464.txt
10-Q,Karbon-X Corp.,KARX,1729637,2025-01-21,0001477932-25-000366,https://www.sec.gov/Archives/edgar/data/1729637/0001477932-25-000366.txt
10-Q,"Marquie Group, Inc.",TMGI,1434601,2025-01-21,0001683168-25-000452,https://www.sec.gov/Archives/edgar/data/1434601/0001683168-25-000452.txt
10-Q,PINEAPPLE EXPRESS CANNABIS Co,PNXP,1710495,2025-01-21,0001493152-25-002983,https://www.sec.gov/Archives/edgar/data/1710495/0001493152-25-002983.txt
10-Q,Pineapple Financial Inc.,PAPL,1938109,2025-01-21,0001493152-25-002938,https://www.sec.gov/Archives/edgar/data/1938109/0001493152-25-002938.txt
10-Q,TECHPRECISION CORP,TPCS,1328792,2025-01-21,0001410578-25-000033,https://www.sec.gov/Archives/edgar/data/1328792/0001410578-25-000033.txt
10-Q/A,AVANT TECHNOLOGIES INC.,AVAI,1740797,2025-01-21,0001740797-25-000007,https://www.sec.gov/Archives/edgar/data/1740797/0001740797-25-000007.txt
10-Q/A,AVANT TECHNOLOGIES INC.,AVAI,1740797,2025-01-21,0001740797-25-000009,https://www.sec.gov/Archives/edgar/data/1740797/0001740797-25-000009.txt
10-Q/A,FutureTech II Acquisition Corp.,FTIIW,1889450,2025-01-21,0001493152-25-003104,https://www.sec.gov/Archives/edgar/data/1889450/0001493152-25-003104.txt
10-Q,ADVANCED OXYGEN TECHNOLOGIES INC,AOXY,352991,2025-01-17,0001477932-25-000332,https://www.sec.gov/Archives/edgar/data/352991/0001477932-25-000332.txt
10-Q,EvoAir Holdings Inc.,EVOH,1700844,2025-01-17,0001493152-25-002663,https://www.sec.gov/Archives/edgar/data/1700844/0001493152-25-002663.txt
10-Q,"IMAC Holdings, Inc.",BACK,1729944,2025-01-17,0001493152-25-002759,https://www.sec.gov/Archives/edgar/data/1729944/0001493152-25-002759.txt
10-Q,"Jingbo Technology, Inc.",SVMB,1647822,2025-01-17,0001493152-25-002745,https://www.sec.gov/Archives/edgar/data/1647822/0001493152-25-002745.txt
10-Q,"Laredo Oil, Inc.",LRDC,1442492,2025-01-17,0001199835-25-000025,https://www.sec.gov/Archives/edgar/data/1442492/0001199835-25-000025.txt
10-Q,Linkhome Holdings Inc.,LHAI,2017758,2025-01-17,0001213900-25-004681,https://www.sec.gov/Archives/edgar/data/2017758/0001213900-25-004681.txt
10-Q,Scilex Holding Co,SCLXW,1820190,2025-01-17,0000950170-25-006755,https://www.sec.gov/Archives/edgar/data/1820190/0000950170-25-006755.txt
10-Q,Ares Core Infrastructure Fund,,2031750,2025-01-16,0001628280-25-001722,https://www.sec.gov/Archives/edgar/data/2031750/0001628280-25-001722.txt
10-Q,INSTEEL INDUSTRIES INC,IIIN,764401,2025-01-16,0001437749-25-001254,https://www.sec.gov/Archives/edgar/data/764401/0001437749-25-001254.txt
10-Q,Roman DBDR Acquisition Corp. II,DRDBW,2032528,2025-01-16,0001410578-25-000031,https://www.sec.gov/Archives/edgar/data/2032528/0001410578-25-000031.txt
10-Q,TRIMBLE INC.,TRMB,864749,2025-01-16,0000864749-25-000012,https://www.sec.gov/Archives/edgar/data/864749/0000864749-25-000012.txt
10-Q,TRIMBLE INC.,TRMB,864749,2025-01-16,0000864749-25-000013,https://www.sec.gov/Archives/edgar/data/864749/0000864749-25-000013.txt
10-Q,TRIMBLE INC.,TRMB,864749,2025-01-16,0000864749-25-000014,https://www.sec.gov/Archives/edgar/data/864749/0000864749-25-000014.txt
10-Q/A,"Hartford Creative Group, Inc.",HFUS,1482554,2025-01-16,0001493152-25-002558,https://www.sec.gov/Archives/edgar/data/1482554/0001493152-25-002558.txt
10-Q,Four Leaf Acquisition Corp,FORLU,1936255,2025-01-15,0001829126-25-000187,https://www.sec.gov/Archives/edgar/data/1936255/0001829126-25-000187.txt
10-Q,Jackson Acquisition Co II,JACS-RI,2039058,2025-01-15,0001213900-25-003881,https://www.sec.gov/Archives/edgar/data/2039058/0001213900-25-003881.txt
10-Q,"LOGIQ, INC.",LGIQ,1335112,2025-01-15,0001575872-25-000062,https://www.sec.gov/Archives/edgar/data/1335112/0001575872-25-000062.txt
10-Q,NEOGEN CORP,NEOG,711377,2025-01-15,0000950170-25-005818,https://www.sec.gov/Archives/edgar/data/711377/0000950170-25-005818.txt
10-Q,PARK AEROSPACE CORP,PKE,76267,2025-01-15,0001437749-25-001203,https://www.sec.gov/Archives/edgar/data/76267/0001437749-25-001203.txt
10-Q,"Rocky Mountain Chocolate Factory, Inc.",RMCF,1616262,2025-01-15,0000950170-25-005495,https://www.sec.gov/Archives/edgar/data/1616262/0000950170-25-005495.txt
10-Q/A,Iris Acquisition Corp,IRAAW,1831874,2025-01-15,0001410578-25-000024,https://www.sec.gov/Archives/edgar/data/1831874/0001410578-25-000024.txt
10-Q/A,Iris Acquisition Corp,IRAAW,1831874,2025-01-15,0001410578-25-000025,https://www.sec.gov/Archives/edgar/data/1831874/0001410578-25-000025.txt
10-Q/A,Lithium Corp,LTUM,1415332,2025-01-15,0001640334-25-000090,https://www.sec.gov/Archives/edgar/data/1415332/0001640334-25-000090.txt
10-Q/A,"Phunware, Inc.",PHUN,1665300,2025-01-15,0000950170-25-005926,https://www.sec.gov/Archives/edgar/data/1665300/0000950170-25-005926.txt
10-Q,AB INTERNATIONAL GROUP CORP.,ABQQ,1605331,2025-01-14,0001663577-25-000023,https://www.sec.gov/Archives/edgar/data/1605331/0001663577-25-000023.txt
10-Q,"ANVI GLOBAL HOLDINGS, INC.",ANVI,1570132,2025-01-14,0001079973-25-000064,https://www.sec.gov/Archives/edgar/data/1570132/0001079973-25-000064.txt
10-Q,Allied Corp.,ALID,1575295,2025-01-14,0001477932-25-000245,https://www.sec.gov/Archives/edgar/data/1575295/0001477932-25-000245.txt
10-Q,Applied Digital Corp.,APLD,1144879,2025-01-14,0001144879-25-000006,https://www.sec.gov/Archives/edgar/data/1144879/0001144879-25-000006.txt
10-Q,Artificial Intelligence Technology Solutions Inc.,AITX,1498148,2025-01-14,0001493152-25-002128,https://www.sec.gov/Archives/edgar/data/1498148/0001493152-25-002128.txt
10-Q,"Astra Energy, Inc.",ASRE,1231339,2025-01-14,0001477932-25-000228,https://www.sec.gov/Archives/edgar/data/1231339/0001477932-25-000228.txt
10-Q,"B. Riley Financial, Inc.",RILYP,1464790,2025-01-14,0001628280-25-001398,https://www.sec.gov/Archives/edgar/data/1464790/0001628280-25-001398.txt
10-Q,BIOMERICA INC,BMRA,73290,2025-01-14,0001493152-25-002209,https://www.sec.gov/Archives/edgar/data/73290/0001493152-25-002209.txt
10-Q,CytoDyn Inc.,CYDY,1175680,2025-01-14,0001558370-25-000207,https://www.sec.gov/Archives/edgar/data/1175680/0001558370-25-000207.txt
10-Q,DESTINY MEDIA TECHNOLOGIES INC,DSNY,1099369,2025-01-14,0001062993-25-000745,https://www.sec.gov/Archives/edgar/data/1099369/0001062993-25-000745.txt
10-Q,"Digital Brand Media & Marketing Group, Inc.",DBMM,1127475,2025-01-14,0001185185-25-000027,https://www.sec.gov/Archives/edgar/data/1127475/0001185185-25-000027.txt
10-Q,E-Smart Corp.,,1995920,2025-01-14,0001995920-25-000007,https://www.sec.gov/Archives/edgar/data/1995920/0001995920-25-000007.txt
10-Q,"FingerMotion, Inc.",FNGR,1602409,2025-01-14,0001520138-25-000040,https://www.sec.gov/Archives/edgar/data/1602409/0001520138-25-000040.txt
10-Q,"GREYSTONE LOGISTICS, INC.",GLGI,1088413,2025-01-14,0001437749-25-001073,https://www.sec.gov/Archives/edgar/data/1088413/0001437749-25-001073.txt
